# Target loading - outer     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2024-07-08  11:27 pshenoa RSP_D_only_nodrift_20MW_Dpuff=1.13e22_W_div
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
  8.15737E-03   4.99991E+20   1.25523E+00   1.36698E+00   4.70164E+05   4.25028E+05   4.51359E+04   3.09482E+05   1.15547E+05   1.60260E+05   2.64768E+05   7.13644E+04   2.38117E+05   7.04409E-04   5.55425E+00  -4.16538E+00   9.92367E+07   9.39796E+07   1.98343E+06   1.64045E+02   7.42314E+01
  2.84488E-02   6.79871E+20   1.39813E+00   1.53586E+00   7.13841E+05   6.23186E+05   9.06549E+04   4.49480E+05   1.73706E+05   2.41755E+05   3.81431E+05   1.08115E+05   3.41365E+05   2.45388E-03   5.55424E+00  -4.14509E+00   8.74202E+07   8.38070E+07   1.75319E+06   1.24738E+02   5.71003E+01
  5.70948E-02   6.78271E+20   1.75872E+00   2.00583E+00   8.04354E+05   6.68749E+05   1.35605E+05   5.27219E+05   1.41531E+05   2.69796E+05   3.98953E+05   1.60910E+05   3.66309E+05   4.85436E-03   5.55424E+00  -4.11644E+00   4.80398E+07   4.65564E+07   9.24948E+05   1.08759E+02   4.95303E+01
  9.18439E-02   5.22794E+20   2.69968E+00   3.43382E+00   8.82460E+05   7.64472E+05   1.17987E+05   6.91562E+05   7.29107E+04   3.47422E+05   4.17050E+05   2.91328E+05   4.00233E+05   7.84668E-03   5.55524E+00  -4.08172E+00   2.78190E+07   2.72659E+07   5.90468E+05   9.83122E+01   4.47358E+01
  1.29296E-01   1.78799E+20   7.35750E+00   1.04036E+01   1.03980E+06   9.63781E+05   7.60161E+04   9.20188E+05   4.35930E+04   6.88663E+05   2.75119E+05   6.55125E+05   2.65064E+05   1.13729E-02   5.55864E+00  -4.04445E+00   2.49193E+07   2.47034E+07   5.84495E+05   9.02146E+01   4.11794E+01
  1.73841E-01   3.21745E+19   2.98236E+01   3.18183E+01   1.05828E+06   1.01629E+06   4.19958E+04   9.94638E+05   2.16480E+04   9.35397E+05   8.08889E+04   9.18742E+05   7.58957E+04   1.53775E-02   5.56305E+00  -4.00013E+00   4.93918E+07   4.95397E+07   9.92913E+05   8.32886E+01   3.79915E+01
  2.33655E-01   1.09480E+19   4.91589E+01   5.52997E+01   7.93501E+05   7.64690E+05   2.88111E+04   7.51155E+05   1.35345E+04   7.34623E+05   3.00664E+04   7.24210E+05   2.69447E+04   1.98112E-02   5.56623E+00  -3.94042E+00   5.30525E+07   5.38812E+07   8.64610E+05   7.72678E+01   3.52308E+01
  3.11418E-01   5.46340E+18   5.36336E+01   7.97908E+01   4.92891E+05   4.70023E+05   2.28678E+04   4.58886E+05   1.11377E+04   4.54543E+05   1.54801E+04   4.45974E+05   1.29112E+04   2.46417E-02   5.56883E+00  -3.86270E+00   4.16005E+07   4.28206E+07   5.83171E+05   7.17644E+01   3.26963E+01
  3.89613E-01   3.43944E+18   4.79845E+01   9.57898E+01   3.57905E+05   3.33340E+05   2.45651E+04   3.25986E+05   7.35423E+03   3.20629E+05   1.27111E+04   3.14971E+05   1.10148E+04   2.98075E-02   5.57710E+00  -3.78520E+00   2.38104E+07   2.48253E+07   4.41113E+05   6.64153E+01   3.03013E+01
  4.61617E-01   2.26883E+18   4.37713E+01   1.03220E+02   1.76935E+05   1.51233E+05   2.57018E+04   1.42840E+05   8.39353E+03   1.42114E+05   9.11945E+03   1.35656E+05   7.18346E+03   3.52339E-02   5.59350E+00  -3.71513E+00   1.39339E+07   1.46933E+07   2.55158E+05   6.18790E+01   2.81736E+01
  5.31891E-01   1.48219E+18   4.07566E+01   1.08492E+02   1.66589E+05   1.36653E+05   2.99352E+04   1.31177E+05   5.47668E+03   1.29970E+05   6.68345E+03   1.25757E+05   5.42023E+03   4.08650E-02   5.61632E+00  -3.64887E+00   8.76306E+06   9.33321E+06   1.85702E+05   5.79863E+01   2.63040E+01
  5.98708E-01   9.64661E+17   3.79994E+01   1.15120E+02   1.14041E+05   8.16354E+04   3.24053E+04   8.01790E+04   1.45641E+03   7.77241E+04   3.91131E+03   7.66036E+04   3.57539E+03   4.66425E-02   5.64519E+00  -3.58866E+00   5.61036E+06   6.02623E+06   1.19915E+05   5.43163E+01   2.44979E+01
  6.64397E-01   6.37161E+17   3.51373E+01   1.20285E+02   8.40880E+04   4.76190E+04   3.64690E+04   4.45021E+04   3.11689E+03   4.43964E+04   3.22258E+03   4.19984E+04   2.50365E+03   5.25122E-02   5.67869E+00  -3.53226E+00   3.64832E+06   3.94682E+06   8.26220E+04   5.12224E+01   2.29416E+01
  7.26726E-01   4.31769E+17   3.23335E+01   1.23867E+02   7.92848E+04   3.89471E+04   4.03378E+04   3.72357E+04   1.71139E+03   3.67626E+04   2.18445E+03   3.54460E+04   1.78971E+03   5.84156E-02   5.71577E+00  -3.48226E+00   2.44658E+06   2.66240E+06   5.86296E+04   4.84298E+01   2.15947E+01
  7.85306E-01   3.01827E+17   2.96728E+01   1.27537E+02   7.04558E+04   2.64854E+04   4.39704E+04   2.49569E+04   1.52845E+03   2.48129E+04   1.67250E+03   2.36370E+04   1.31996E+03   6.42960E-02   5.75473E+00  -3.43858E+00   1.81697E+06   1.98690E+06   4.59939E+04   4.59326E+01   2.04162E+01
  8.39878E-01   2.19754E+17   2.71673E+01   1.26436E+02   6.66120E+04   1.95012E+04   4.71109E+04   1.93570E+04   1.44181E+02   1.84758E+04   1.02533E+03   1.83649E+04   9.92077E+02   7.01086E-02   5.79417E+00  -3.40092E+00   1.42980E+06   1.56988E+06   3.79437E+04   4.39696E+01   1.94041E+01
  8.88700E-01   1.62787E+17   2.49561E+01   1.26698E+02   6.85120E+04   1.76035E+04   5.09085E+04   1.66179E+04   9.85583E+02   1.65622E+04   1.04127E+03   1.58040E+04   8.13941E+02   7.58011E-02   5.83225E+00  -3.37047E+00   9.31492E+05   1.02632E+06   2.76398E+04   4.25053E+01   1.87665E+01
  9.32781E-01   1.20203E+17   2.30063E+01   1.26822E+02   6.43610E+04   1.32361E+04   5.11248E+04   1.28198E+04   4.16355E+02   1.25485E+04   6.87585E+02   1.22282E+04   5.91552E+02   8.13096E-02   5.86817E+00  -3.34492E+00   7.87527E+05   8.70333E+05   2.32051E+04   4.11492E+01   1.81456E+01
  9.71895E-01   9.88132E+16   2.11641E+01   1.22009E+02   6.52213E+04   1.02043E+04   5.50170E+04   7.29966E+03   2.90460E+03   8.99372E+03   1.21055E+03   6.75907E+03   5.40594E+02   8.65736E-02   5.90128E+00  -3.32425E+00   5.12108E+05   5.67496E+05   1.72012E+04   3.99006E+01   1.77633E+01
  1.00470E+00   7.90226E+16   1.95084E+01   1.19455E+02   6.48459E+04   8.66238E+03   5.61835E+04   8.51389E+03   1.48493E+02   8.17941E+03   4.82970E+02   8.06517E+03   4.48720E+02   9.15400E-02   5.93062E+00  -3.30961E+00   4.04420E+05   4.49303E+05   1.43437E+04   3.90300E+01   1.73325E+01
  1.03325E+00   6.65525E+16   1.79567E+01   1.12882E+02   5.63591E+04   9.83804E+01   5.62608E+04   8.44619E+01   1.39186E+01  -2.76923E+02   3.75303E+02  -2.87631E+02   3.72093E+02   9.61687E-02   5.95648E+00  -3.29751E+00   3.02830E+05   3.37234E+05   1.09219E+04   3.83313E+01   1.70986E+01
  1.05805E+00   5.58154E+16   1.65004E+01   1.04307E+02   6.37058E+04   7.37789E+03   5.63279E+04   7.10394E+03   2.73950E+02   7.01521E+03   3.62682E+02   6.80444E+03   2.99495E+02   1.00423E-01   5.97894E+00  -3.28700E+00   2.29398E+05   2.56021E+05   8.27861E+03   3.74880E+01   1.68631E+01
  1.07861E+00   4.13427E+16   1.51638E+01   9.42956E+01   6.34260E+04   6.27437E+03   5.71517E+04   4.72654E+03   1.54783E+03   5.70139E+03   5.72974E+02   4.51058E+03   2.15963E+02   1.04275E-01   5.99773E+00  -3.27867E+00   1.67086E+05   1.86871E+05   6.17786E+03   3.72099E+01   1.67956E+01
  1.09376E+00   2.40889E+16   1.39477E+01   8.41333E+01   4.90149E+03   2.65277E+03   2.24872E+03   2.62306E+03   2.97154E+01   2.51255E+03   1.40219E+02   2.48969E+03   1.33365E+02   1.07707E-01   6.01200E+00  -3.27367E+00   9.43380E+04   1.05737E+05   3.91538E+03   3.66531E+01   1.66651E+01
