# Target loading - inner     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2024-07-08  11:28 pshenoa RSP_D_only_nodrift_20MW_Dpuff=1.22e23_W_div
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -2.13763E-02   8.92017E+19   7.41810E-01   8.05612E-01   1.81240E+05   7.82817E+04   1.02958E+05   4.29496E+04   3.53320E+04   2.65527E+04   5.17289E+04   4.63015E+03   3.83195E+04  -1.43444E-01   4.49048E+00  -3.20354E+00   0.00000E+00   0.00000E+00   0.00000E+00   9.54081E+01   3.97340E+01
 -6.44538E-03   1.50528E+20   8.25833E-01   8.81392E-01   2.36162E+05   1.24606E+05   1.11556E+05   7.64033E+04   4.82023E+04   4.07890E+04   8.38167E+04   1.08808E+04   6.55225E+04  -5.65283E-02   4.49378E+00  -3.18897E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.27822E+02   5.56738E+01
  7.73269E-03   2.20442E+20   8.88180E-01   9.40633E-01   3.01979E+05   1.79140E+05   1.22839E+05   1.09499E+05   6.96410E+04   5.78115E+04   1.21329E+05   1.46012E+04   9.48983E+04   7.04409E-04   4.49691E+00  -3.17515E+00   6.34978E+07   7.02490E+07   1.54599E+06   1.45316E+02   5.78867E+01
  2.69840E-02   3.04739E+20   9.42256E-01   9.90864E-01   4.13232E+05   2.69185E+05   1.44047E+05   1.58138E+05   1.11048E+05   9.23688E+04   1.76816E+05   2.34668E+04   1.34671E+05   2.45388E-03   4.50117E+00  -3.15637E+00   7.35359E+07   8.04177E+07   1.75995E+06   1.04981E+02   4.15163E+01
  5.39491E-02   3.79554E+20   9.81911E-01   1.03076E+00   5.34380E+05   3.48826E+05   1.85554E+05   1.91440E+05   1.57386E+05   1.24776E+05   2.24050E+05   2.71225E+04   1.64317E+05   4.85436E-03   4.50650E+00  -3.12995E+00   6.09607E+07   6.59938E+07   1.39317E+06   9.05378E+01   3.40313E+01
  8.69687E-02   3.80559E+20   1.00725E+00   1.06240E+00   6.26541E+05   3.91319E+05   2.35223E+05   2.07847E+05   1.83472E+05   1.44265E+05   2.47054E+05   3.04260E+04   1.77421E+05   7.84668E-03   4.50960E+00  -3.09718E+00   4.54900E+07   4.87742E+07   1.09107E+06   7.99464E+01   2.90336E+01
  1.25659E-01   3.79140E+20   1.03308E+00   1.09447E+00   6.26969E+05   3.80559E+05   2.46410E+05   2.05725E+05   1.74833E+05   1.42273E+05   2.38286E+05   3.37939E+04   1.71932E+05   1.13729E-02   4.51029E+00  -3.05850E+00   3.36665E+07   3.57746E+07   7.67365E+05   7.19680E+01   2.53103E+01
  1.69906E-01   3.15332E+20   1.06050E+00   1.13446E+00   5.55961E+05   3.20910E+05   2.35051E+05   1.76001E+05   1.44909E+05   1.18244E+05   2.02667E+05   2.83316E+04   1.47670E+05   1.53775E-02   4.50855E+00  -3.01435E+00   2.54949E+07   2.68687E+07   5.88037E+05   6.52893E+01   2.22950E+01
  2.17588E-01   3.01332E+20   1.12260E+00   1.21140E+00   5.00181E+05   2.86964E+05   2.13217E+05   1.82342E+05   1.04622E+05   9.67855E+04   1.90179E+05   3.18703E+04   1.50472E+05   1.98112E-02   4.50187E+00  -2.96719E+00   2.20573E+07   2.30852E+07   5.19211E+05   5.98335E+01   1.97986E+01
  2.67844E-01   2.35323E+20   1.17087E+00   1.28645E+00   4.12619E+05   2.29382E+05   1.83237E+05   1.53992E+05   7.53901E+04   7.83026E+04   1.51079E+05   3.15251E+04   1.22466E+05   2.46417E-02   4.49052E+00  -2.91828E+00   1.59944E+07   1.66461E+07   3.81131E+05   5.54306E+01   1.77753E+01
  3.18916E-01   1.71637E+20   1.24762E+00   1.41845E+00   3.29476E+05   1.74342E+05   1.55134E+05   1.23768E+05   5.05740E+04   5.60736E+04   1.18268E+05   2.46938E+04   9.90742E+04   2.98075E-02   4.47404E+00  -2.87004E+00   1.18769E+07   1.23096E+07   3.00669E+05   5.16986E+01   1.61851E+01
  3.68977E-01   1.22998E+20   1.37566E+00   1.64432E+00   2.81422E+05   1.43881E+05   1.37541E+05   1.09328E+05   3.45532E+04   4.95547E+04   9.43267E+04   2.81154E+04   8.12128E+04   3.52339E-02   4.45351E+00  -2.82441E+00   9.03983E+06   9.34170E+06   2.43536E+05   4.87729E+01   1.48987E+01
  4.16918E-01   7.08728E+19   1.54596E+00   2.03501E+00   2.07037E+05   9.05553E+04   1.16482E+05   7.30009E+04   1.75544E+04   2.81859E+04   6.23694E+04   1.72939E+04   5.57070E+04   4.08650E-02   4.42960E+00  -2.78300E+00   4.57428E+06   4.71836E+06   1.33933E+05   4.63732E+01   1.39499E+01
  4.62965E-01   3.48839E+19   2.03781E+00   3.04193E+00   1.65332E+05   5.90142E+04   1.06318E+05   4.70829E+04   1.19313E+04   2.02525E+04   3.87617E+04   1.28494E+04   3.42335E+04   4.66425E-02   4.40357E+00  -2.74503E+00   2.35589E+06   2.42775E+06   7.13220E+04   4.43968E+01   1.31460E+01
  5.06401E-01   1.51445E+19   3.40264E+00   5.28406E+00   1.30183E+05   3.91375E+04   9.10456E+04   3.38435E+04   5.29396E+03   1.53525E+04   2.37850E+04   1.20677E+04   2.17758E+04   5.25122E-02   4.37577E+00  -2.71193E+00   1.77992E+06   1.83388E+06   5.96253E+04   4.27825E+01   1.25762E+01
  5.46523E-01   7.25837E+18   5.28672E+00   7.75912E+00   1.10658E+05   2.28600E+04   8.77982E+04   1.89540E+04   3.90595E+03   7.85982E+03   1.50002E+04   5.43628E+03   1.35178E+04   5.84156E-02   4.34689E+00  -2.68407E+00   1.37825E+06   1.42066E+06   4.86247E+04   4.15530E+01   1.21626E+01
  5.84501E-01   4.07946E+18   6.66312E+00   9.38355E+00   1.06441E+05   2.27711E+04   8.36695E+04   2.10067E+04   1.76444E+03   1.33591E+04   9.41197E+03   1.22643E+04   8.74232E+03   6.42960E-02   4.31866E+00  -2.65871E+00   1.02206E+06   1.05424E+06   3.74041E+04   4.03856E+01   1.17672E+01
  6.19861E-01   2.54366E+18   7.37785E+00   1.03819E+01   9.49332E+04   1.54441E+04   7.94891E+04   1.39860E+04   1.45807E+03   8.79519E+03   6.64893E+03   7.89049E+03   6.09556E+03   7.01086E-02   4.29018E+00  -2.63788E+00   7.24826E+05   7.48523E+05   2.82136E+04   3.95707E+01   1.15306E+01
  6.52622E-01   1.71188E+18   7.34512E+00   1.06353E+01   8.97199E+04   1.06241E+04   7.90958E+04   9.49501E+03   1.12905E+03   6.00324E+03   4.62082E+03   5.30270E+03   4.19232E+03   7.58011E-02   4.26246E+00  -2.62042E+00   5.10510E+05   5.27932E+05   2.01954E+04   3.89455E+01   1.13551E+01
  6.82978E-01   1.20285E+18   7.20273E+00   1.08615E+01   8.42141E+04   5.94102E+03   7.82731E+04   4.60005E+03   1.34097E+03   2.36521E+03   3.57581E+03   1.53318E+03   3.06688E+03   8.13096E-02   4.23666E+00  -2.60442E+00   3.65980E+05   3.78986E+05   1.50688E+04   3.84166E+01   1.11992E+01
  7.10965E-01   8.70750E+17   6.95308E+00   1.09215E+01   8.06091E+04   7.12852E+03   7.34806E+04   4.85566E+03   2.27286E+03   4.07109E+03   3.05743E+03   2.66084E+03   2.19482E+03   8.65736E-02   4.21164E+00  -2.59217E+00   2.70514E+05   2.80580E+05   1.10858E+04   3.78959E+01   1.10528E+01
  7.36429E-01   6.42576E+17   6.71403E+00   1.11528E+01   8.02696E+04   6.97148E+03   7.32981E+04   5.40739E+03   1.56409E+03   4.70676E+03   2.26472E+03   3.73628E+03   1.67111E+03   9.15400E-02   4.18778E+00  -2.58328E+00   2.03630E+05   2.11583E+05   8.62583E+03   3.75902E+01   1.09897E+01
  7.58995E-01   4.80592E+17   6.39126E+00   1.11137E+01   7.88653E+04   5.71626E+03   7.31490E+04   2.98458E+03   2.73168E+03   3.44417E+03   2.27209E+03   1.74924E+03   1.23534E+03   9.61687E-02   4.16664E+00  -2.57539E+00   1.55582E+05   1.61921E+05   6.59137E+03   3.72283E+01   1.09019E+01
  7.78734E-01   3.56681E+17   6.13096E+00   1.09628E+01   7.60541E+04   3.02498E+03   7.30291E+04   1.36804E+03   1.65695E+03   1.48829E+03   1.53669E+03   4.60203E+02   9.07835E+02   1.00423E-01   4.14814E+00  -2.56850E+00   1.15878E+05   1.20777E+05   4.92719E+03   3.69526E+01   1.08411E+01
  7.95096E-01   2.49000E+17   5.94906E+00   1.07040E+01   7.50630E+04   2.85045E+03   7.22125E+04   2.65766E+03   1.92790E+02   2.13959E+03   7.10864E+02   2.01996E+03   6.37695E+02   1.04275E-01   4.13276E+00  -2.56293E+00   7.89776E+04   8.24191E+04   3.42685E+03   3.66923E+01   1.07835E+01
  8.08420E-01   1.41092E+17   5.47515E+00   9.60630E+00   6.45719E+04  -2.83967E+02   6.48559E+04  -2.82956E+02  -1.01070E+00  -5.88221E+02   3.04254E+02  -5.87594E+02   3.04638E+02   1.07707E-01   4.11991E+00  -2.55963E+00   3.95969E+04   4.13714E+04   1.53464E+03   3.64986E+01   1.07444E+01
