Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
5.165306091526591565e+20	9.295055992659150529e+19	1.356922659152659199e+02	5.605919665265966533e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.990919359152659509e+05
2.659059999999999669e+21	9.063559999999999692e+20	1.225950000000000055e+02	9.565569999999999502e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.999590000000000000e+05
5.066569999999999935e+21	6.336910000000000326e+20	1.152309999999999955e+02	5.229920000000000300e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.506250000000000000e+05
5.661960000000000131e+21	9.552500000000000000e+20	1.010250000000000009e+02	6.255359999999999625e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.939650000000000000e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.092320000000000000e+21	2.160590000000000066e+21	9.536939999999999566e+01	5.093110000000000090e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
5.610939999999999609e+22	1.191565999999999935e+22	3.556305999999999552e+01	2.663965000000000092e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.256620000000000000e+06
1.662295000000000190e+23	2.059901000000000009e+23	5.156359999999999960e+00	5.059535999999999663e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.659210000000000000e+05
1.563959999999999906e+23	5.555655999999999595e+23	1.669960000000000020e+00	2.016660000000000099e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.562155000000000000e+05
5.651269599999999553e+22	1.299622259999999909e+23	1.253695999999999962e+00	1.620659500000000019e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.925263250000000116e+05
5.996599999999999355e+21	1.269952999999999659e+22	1.015552666666666593e+00	1.305903333333333526e+00	6.000000000000000000e+01	5.500000000000000000e+01	2.563336666666666661e+05
3.636923200000000000e+20	9.305396000000000199e+21	9.536102000000001100e-01	1.039951599999999996e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.931629999999999902e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
