Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
8.757286562599998515e+20	1.777215811875999992e+20	1.328886259999999905e+02	5.705965006250062587e+01	6.000000000000000000e+01	5.500000000000000000e+01	8.633150187599999593e+05
6.887150000000000328e+21	1.557915000000000033e+21	8.820669999999999789e+01	5.169230000000000302e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.998085000000000000e+05
2.333269999999999856e+22	5.710519999999999869e+21	5.659759999999999659e+01	3.853159999999999751e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.197790000000000000e+06
7.288609999999999777e+22	1.871890000000000092e+22	2.232860000000000156e+01	1.875370000000000057e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.295550000000000000e+06
1.882275000000000190e+23	2.059701000000000009e+23	5.156359999999999980e+00	5.057535999999999883e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.659210000000000000e+05
1.095520999999999952e+23	3.799722599999999931e+23	1.505565999999999930e+00	1.850535000000000032e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.737132500000000000e+05
2.511615999999999797e+22	5.510555999999999595e+22	1.168639999999999901e+00	1.579085000000000072e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.565065999999999518e+05
6.193855000000000592e+21	1.555920000000000000e+22	1.050135000000000051e+00	1.383365999999999956e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.095119999999999709e+05
1.551337999999999935e+21	9.221060000000000393e+21	8.987125000000000252e-01	1.126050000000000152e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.325550000000000156e+05
2.735553333333333553e+20	7.325580000000000393e+21	7.550813333333332613e-01	9.999326666666665808e-01	6.000000000000000000e+01	5.500000000000000000e+01	7.652050000000000873e+03
6.323260000000000000e+19	5.890919999999999738e+21	6.317399999999999682e-01	1.095859999999999955e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.808920000000000073e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
