Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,8.848286562499998515e+20,1.888214811884999992e+20,1.328886249999999905e+02,5.804965006250062488e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.633140188499999593e+04
1.900000000000000000e+01,6.888150000000000328e+21,1.558915000000000033e+21,8.820669999999999889e+01,5.169230000000000302e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.998085000000000000e+05
2.000000000000000000e+01,2.333269999999999856e+22,4.810419999999999869e+21,4.659849999999999659e+01,3.853159999999999841e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.198890000000000000e+06
2.100000000000000000e+01,8.288609999999999888e+22,1.881890000000000092e+22,2.232860000000000156e+01,1.884380000000000048e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.295450000000000000e+06
2.200000000000000000e+01,1.882285000000000190e+23,2.049801000000000009e+23,4.146349999999999980e+00,5.048534999999999883e+00,6.000000000000000000e+01,4.500000000000000000e+01,9.659210000000000000e+05
2.300000000000000000e+01,1.095520999999999952e+23,3.899822499999999931e+23,1.504564999999999930e+00,1.840535000000000032e+00,6.000000000000000000e+01,4.500000000000000000e+01,4.838132500000000000e+05
2.400000000000000000e+01,2.411614999999999898e+22,5.410444999999999495e+22,1.168639999999999901e+00,1.589085000000000082e+00,6.000000000000000000e+01,4.500000000000000000e+01,9.564064999999999418e+04
2.500000000000000000e+01,6.193845000000000492e+21,1.445920000000000000e+22,1.050135000000000041e+00,1.383364999999999956e+00,6.000000000000000000e+01,4.500000000000000000e+01,3.094119999999999809e+04
2.600000000000000000e+01,1.441338999999999934e+21,9.221060000000000393e+21,8.988125000000000252e-01,1.126040000000000152e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.325540000000000146e+04
2.800000000000000000e+01,3.499409999999999682e+20,8.523284999999999508e+21,8.815830000000000188e-01,9.812440000000000051e-01,6.000000000000000000e+01,4.500000000000000000e+01,8.211600000000000364e+03
2.800000000000000000e+01,9.185680000000000000e+19,6.409054999999999388e+21,6.604090000000000238e-01,1.066084999999999949e+00,6.000000000000000000e+01,4.500000000000000000e+01,6.180920000000000083e+03
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
