Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,1.098684618648058846e+21,2.234588646480588180e+20,1.310142352941186682e+02,5.836852358823588338e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.032521429411864693e+05
1.900000000000000000e+01,1.621250999999999980e+22,3.435505000000000098e+21,6.099344999999999583e+01,3.983134999999999906e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.011811500000000000e+06
2.000000000000000000e+01,1.238090499999999900e+23,5.829005000000000544e+22,1.398843500000000084e+01,1.288989999999999961e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.148385000000000000e+06
2.100000000000000000e+01,1.869145000000000182e+23,4.655184999999999889e+23,2.226494999999999891e+00,2.823665000000000003e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.586495000000000000e+05
2.200000000000000000e+01,8.886846666666668016e+22,3.009869999999999986e+23,1.403233333333333333e+00,1.824660000000000082e+00,6.000000000000000000e+01,4.500000000000000000e+01,3.800320000000000000e+05
2.300000000000000000e+01,1.888408666666666505e+22,4.160266666666666598e+22,1.143289999999999695e+00,1.510110000000000063e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.662950000000000000e+04
2.400000000000000000e+01,2.958869999999999934e+21,1.104959500000000003e+22,9.855190000000000250e-01,1.281285000000000155e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.944645000000000083e+04
2.500000000000000000e+01,6.981600000000000000e+20,8.898260000000000131e+21,8.243599999999999818e-01,1.038828000000000096e+00,6.000000000000000000e+01,4.500000000000000000e+01,9.860260000000000218e+03
2.600000000000000000e+01,1.894544999999999836e+20,8.520824999999999443e+21,8.188954999999999206e-01,1.013220999999999928e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.064350000000000364e+03
2.700000000000000000e+01,6.323260000000000000e+19,5.890919999999999838e+21,6.318399999999999682e-01,1.094859999999999944e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.808920000000000083e+03
2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
