Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
5.055652692307692093e+20	6.520597665615365269e+19	1.355066923076923105e+02	5.560563065615561260e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.353203307692307662e+05
2.323669999999999603e+21	5.675675999999999506e+20	1.253500000000000065e+02	6.662620000000000005e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.530305000000000000e+05
5.066569999999999935e+21	6.336910000000000326e+20	1.152309999999999955e+02	5.227920000000000300e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.506250000000000000e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.661960000000000131e+21	9.552500000000000000e+20	1.010250000000000009e+02	6.255359999999999625e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.739650000000000000e+05
9.092320000000000000e+21	2.160590000000000066e+21	7.536939999999999566e+01	5.093110000000000070e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
2.333269999999999656e+22	5.710519999999999669e+21	5.659759999999999659e+01	3.653159999999999751e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.197790000000000000e+06
1.237090599999999900e+23	5.729005000000000555e+22	1.396653500000000065e+01	1.276979999999999961e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.156375000000000000e+06
1.669155000000000172e+23	5.655165999999999669e+23	2.226595999999999691e+00	2.723665000000000003e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.576595000000000000e+05
7.555662500000000115e+22	2.551961599999999770e+23	1.353965000000000065e+00	1.663927500000000255e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.066772500000000000e+05
7.666925999999999161e+21	1.626339759999999671e+22	1.053667000000000031e+00	1.377767500000000165e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.605210000000000562e+05
3.636923200000000000e+20	7.305376000000000197e+21	7.536102000000001100e-01	1.039751599999999996e+00	6.000000000000000000e+01	5.500000000000000000e+01	7.931627999999999702e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
