Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,8.386625000000000000e+19,1.038995000000000000e+18,1.050899999999999983e+02,5.184159999999999968e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.121566500000000088e+04
2.400000000000000000e+01,1.392390000000000000e+20,2.328535000000000000e+19,1.264544999999999959e+02,4.119685050000499881e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.408584999999999854e+04
2.500000000000000000e+01,2.026555000000000164e+20,4.460005000000000000e+19,1.410604999999999905e+02,5.453844999999999986e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.638014999999999418e+04
2.600000000000000000e+01,2.408480000000000000e+20,3.913380000000000000e+19,1.485620000000000118e+02,9.289439999999999600e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.888800000000000000e+04
2.700000000000000000e+01,3.544940000000000000e+20,6.422825000000000000e+19,1.481440000000000055e+02,5.835694999999999866e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.599805000000000291e+04
2.800000000000000000e+01,5.982840000000000655e+20,1.155390000000000000e+20,1.480809999999999889e+02,3.838140000000000128e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.506114999999999418e+04
2.900000000000000000e+01,1.140882000000000000e+21,1.500164999999999836e+20,1.385424999999999898e+02,8.182995000000000232e+01,6.000000000000000000e+01,4.500000000000000000e+01,9.013985000000000582e+04
3.000000000000000000e+01,2.912103333333333180e+21,6.696220000000000655e+20,1.219880000000000181e+02,6.331053333333332489e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.855620000000000000e+05
3.100000000000000000e+01,5.690501999999999961e+22,2.448128000000000426e+22,5.019855400000000388e+01,3.349916000000000338e+01,6.000000000000000000e+01,4.500000000000000000e+01,9.388314000000000233e+05
