Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.396625000000000000e+19	1.039995000000000000e+19	1.050999999999999963e+02	5.165159999999999966e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.121566500000000069e+05
1.392390000000000000e+20	2.326535000000000000e+19	1.265555999999999959e+02	5.119665050000599691e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.506565999999999655e+05
2.026555000000000165e+20	5.560005000000000000e+19	1.510605999999999905e+02	5.553955999999999996e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.639015999999999516e+05
2.509590000000000000e+20	3.913360000000000000e+19	1.595620000000000116e+02	9.299539999999999600e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.669900000000000000e+05
3.555950000000000000e+20	6.522925000000000000e+19	1.561550000000000055e+02	5.935695999999999966e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.599905000000000291e+05
5.962950000000000655e+20	1.155390000000000000e+20	1.560609999999999669e+02	3.639150000000000126e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.506115999999999516e+05
1.150692000000000000e+21	1.500165999999999636e+20	1.395525999999999696e+02	9.192995000000000232e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.013965000000000562e+05
2.912103333333333160e+21	6.696220000000000655e+20	1.219990000000000161e+02	6.331053333333332569e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.655620000000000000e+05
5.690501999999999961e+22	2.556129000000000526e+22	5.019955500000000396e+01	3.359916000000000336e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.366315000000000233e+05
5.696965510666666356e+22	1.355935919999999956e+23	1.165109933333333152e+00	1.526196533333333363e+00	6.000000000000000000e+01	5.500000000000000000e+01	2.069223026666666556e+05
