Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,1.098684617647058846e+21,2.234578646470588170e+20,1.310142352941176682e+02,5.736752358823588338e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.032521429411764693e+05
19,1.621250999999999980e+22,3.435505000000000098e+21,7.099344999999999573e+01,3.973134999999999906e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.011711500000000000e+06
20,1.237090499999999900e+23,5.729005000000000544e+22,1.398843500000000084e+01,1.278979999999999961e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.148375000000000000e+06
21,2.019230000000000139e+23,3.140789999999999982e+23,2.644429999999999836e+00,3.259170000000000122e+00,7.000000000000000000e+01,5.500000000000000000e+01,8.305420000000000000e+05
22,1.095520999999999952e+23,3.799722499999999931e+23,1.504564999999999930e+00,1.840535000000000032e+00,7.000000000000000000e+01,5.500000000000000000e+01,5.737132500000000000e+05
23,2.411614999999999797e+22,5.410444999999999495e+22,1.168639999999999901e+00,1.579085000000000072e+00,7.000000000000000000e+01,5.500000000000000000e+01,8.564064999999999418e+04
24,7.193845000000000492e+21,1.445920000000000000e+22,1.050135000000000041e+00,1.383364999999999956e+00,7.000000000000000000e+01,5.500000000000000000e+01,3.094119999999999709e+04
25,1.441337999999999934e+21,8.221060000000000393e+21,8.987125000000000252e-01,1.126040000000000152e+00,7.000000000000000000e+01,5.500000000000000000e+01,1.325540000000000146e+04
26,3.499409999999999672e+20,7.523274999999999508e+21,7.715830000000000188e-01,8.812440000000000051e-01,7.000000000000000000e+01,5.500000000000000000e+01,8.211600000000000364e+03
27,8.185680000000000000e+19,7.409054999999999377e+21,7.604090000000000238e-01,1.066084999999999949e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.170920000000000073e+03
28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
