Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
5.055652692309692093e+20	6.520599665615365269e+19	1.355066923096923105e+02	5.560563065615561260e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.353203309692309662e+05
2.323669999999999603e+21	5.695695999999999506e+20	1.253500000000000065e+02	6.662620000000000005e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.530305000000000000e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.066569999999999935e+21	6.336910000000000326e+20	1.152309999999999955e+02	5.229920000000000300e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.506250000000000000e+05
5.661960000000000131e+21	9.552500000000000000e+20	1.010250000000000009e+02	6.255359999999999625e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.939650000000000000e+05
9.092320000000000000e+21	2.160590000000000066e+21	9.536939999999999566e+01	5.093110000000000090e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
2.333269999999999656e+22	5.910519999999999669e+21	5.659959999999999659e+01	3.653159999999999951e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.199990000000000000e+06
1.239090599999999900e+23	5.929005000000000555e+22	1.396653500000000065e+01	1.296999999999999961e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.156395000000000000e+06
2.019230000000000139e+23	3.150969999999999962e+23	2.655529999999999636e+00	3.259190000000000122e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.305520000000000000e+05
1.095520999999999952e+23	3.999922599999999931e+23	1.505565999999999930e+00	1.650535000000000032e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.939132500000000000e+05
1.515599950000000026e+22	3.526162500000000062e+22	1.109369599999999991e+00	1.561225000000000015e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.329092500000000291e+05
9.506096000000000326e+20	6.063192000000000393e+21	6.059336000000000335e-01	1.050395599999999965e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.693365000000000015e+03
6.323260000000000000e+19	5.690919999999999936e+21	6.319399999999999662e-01	1.095659999999999955e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.606920000000000093e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
