Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.565259291350956559e+19	6.110259999999999935e+21	9.091139999999999999e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.516065255919020962e+05
1.359516560623690532e+20	6.956659999999999609e+21	9.109325999999999559e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.569199169536959195e+05
5.665996216666231296e+20	9.069935999999999650e+21	9.352595000000000205e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.919563955629151616e+05
1.669660252636692569e+21	1.056503999999999669e+22	1.019922500000000065e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.606921025605962666e+05
2.563593999099992616e+22	9.336595999999999293e+22	1.220209500000000111e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.392696691565529325e+05
2.215392515953069303e+23	6.256239500000000259e+23	1.691565999999999996e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.025299559191500999e+06
1.509602106996193192e+23	2.656260000000000196e+23	2.251969999999999959e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.223999350993012931e+05
5.315552636526935909e+22	3.392969500000000003e+22	1.296912599999999652e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.169696651165669565e+05
5.603612663995636026e+21	1.050250000000000000e+21	6.231300000000000239e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.639536325062236916e+05
1.152011013590096956e+21	2.099669200000000000e+20	1.056965000000000206e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.352196909095051961e+05
1.593556569565193169e+20	9.139966569500000051e+19	6.966990000000000191e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.665396559695152906e+05
