Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.939029961566332516e+19	6.620155000000000096e+21	9.063639999999999593e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.559606916526966596e+05
2.551523966615309535e+20	6.932065000000000623e+21	9.193699999999999612e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.530961951163356029e+05
6.552995660933106122e+20	6.522099999999999669e+21	9.669695000000000611e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.012125296296169952e+05
3.199292620969139551e+21	1.535015000000000009e+22	1.096630000000000196e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.312135262159339965e+05
6.669253655955536690e+22	2.995165999999999999e+23	1.350690000000000226e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.156965695695606030e+05
2.390599361566130992e+23	5.666566666666669320e+23	2.036309999999999652e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.129115566110500621e+06
1.196033561695333566e+23	2.051995999999999909e+23	2.225310000000000353e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.901101126606530626e+05
3.110929901555512255e+22	2.302699333333333529e+22	2.631196333333333039e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.139090933660595350e+05
3.390331166135935665e+21	5.653950000000000326e+20	9.991609999999999263e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.139295365066995003e+05
9.132609955556360561e+20	2.036999000000000165e+20	1.055999599999999959e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.226629351062526991e+05
1.591366360590566653e+20	9.139966569500000051e+19	6.966990000000000191e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.951555969529695605e+05
