Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.299111913323656661e+19	6.110259999999999935e+21	9.091139999999999999e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.315935366399159191e+05
1.265226530913939969e+20	6.956659999999999609e+21	9.109325999999999559e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.563929696302626636e+05
5.555596959203559300e+20	9.069935999999999650e+21	9.352595000000000205e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.591639116916592900e+05
1.596161515529929652e+21	1.056503999999999669e+22	1.019922500000000065e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.509219990515296533e+05
1.150953669659590151e+22	5.060193333333333115e+22	1.162116666666666905e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.666691901169230390e+05
1.636653102139166093e+23	5.356292500000000659e+23	1.501699599999999996e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.561099159966999565e+05
1.929699313626056106e+23	3.923999999999999959e+23	2.195503333333333596e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.116953391066103153e+05
9.963029210361611306e+22	1.056651999999999999e+23	2.939320000000000399e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.039635093659110333e+05
1.522251219365551205e+22	5.351259999999999609e+21	5.069565999999999995e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.651665311093626639e+05
3.293226351555135365e+21	5.653950000000000326e+20	9.991609999999999263e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.090353669950669916e+05
9.690123665596612335e+20	1.696123200000000326e+20	1.032610999999999929e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.166665129965232991e+05
1.261695911521122699e+20	6.662529526591529226e+19	6.669362659152655612e+01	5.352239999999999611e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.365690516396050623e+05
