Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.562526635930995655e+21	1.065516999999999960e+22	1.002525600000000005e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.225505525963936139e+05
9.515255625610692966e+21	2.919652999999999956e+22	1.065913959999999661e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.905596319933955913e+05
1.216555651550295393e+23	5.299236599999999695e+23	1.363325600000000021e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.669522555595323936e+05
1.966625950555632260e+23	5.590625000000000203e+23	2.163990000000000120e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.295162503022162509e+05
1.199356293966056550e+23	2.590159999999999699e+23	2.156630000000000059e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.656526611902992966e+05
6.563309133653952556e+22	1.056651999999999999e+23	2.939320000000000399e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.353165251119529950e+05
1.560951665960550936e+22	9.090959999999999551e+21	2.199159999999999626e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.092505963235525621e+05
6.295519952622350156e+21	1.631569999999999935e+21	5.935990000000000125e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.299312251262396659e+05
3.525629359105962996e+21	1.063650000000000000e+21	6.696130000000000550e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.955326096559365011e+05
1.936321520606539099e+21	3.559925999999999636e+20	1.030665000000000009e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.306295399366216151e+05
9.121192056996506010e+20	2.523350000000000000e+20	1.069199999999999969e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.335969965966955965e+05
5.000290611591566533e+20	2.955660000000000000e+20	1.055265999999999999e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.315160355506136030e+05
2.099966111909595593e+20	6.090636666666669213e+19	9.922916666666669150e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.593152635990562510e+05
9.255162655913569562e+19	5.955591525999999696e+19	9.235662500000000309e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.559039652952561650e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.559966663502993909e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.509321551566902363e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
