Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
9.359500969626692111e+22	3.235935526591526666e+23	1.365639152659152660e+00	5.352239999999999611e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.532193921693066155e+05
1.069239959061235605e+23	2.356132699999999969e+23	1.600956250000000103e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.193566265655666136e+05
5.230222959562365365e+22	9.106356999999999266e+22	1.352362999999999662e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.165263666926929561e+05
2.966363096569551315e+22	5.509390666666666591e+22	1.391151666666666969e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.536626595253636563e+05
2.506590969252559199e+22	2.552166666666666592e+22	6.629121333333333155e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.655066559501509026e+05
6.992011399565665309e+21	1.631569999999999935e+21	5.935990000000000125e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.552260505365095996e+05
3.951399911395599622e+21	1.063650000000000000e+21	6.696130000000000550e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.905105659560010926e+05
1.696606095525213569e+21	3.559925999999999636e+20	1.030665000000000009e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.510363699599519905e+05
9.662609590296302626e+20	2.523350000000000000e+20	1.069199999999999969e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.009396903550636919e+05
5.362315662560506506e+20	2.955660000000000000e+20	1.055265999999999999e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.655605592106955569e+05
2.923306953533563199e+20	2.332660000000000000e+19	1.023519999999999969e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.509629133395961066e+05
1.553965396695913555e+20	1.003551666666666559e+20	9.911613333333333952e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.139653266593595255e+05
5.565399212966365922e+19	5.219526566666666603e+19	9.112966666666666235e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.036592601355156996e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.066355536956299293e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.956569516655259010e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
