Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.920616095565596629e+19	6.620155000000000096e+21	9.063639999999999593e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.553113615963659366e+05
2.552669600196506929e+20	6.932065000000000623e+21	9.193699999999999612e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.522055999609993111e+05
6.515695639595550655e+20	6.522099999999999669e+21	9.669695000000000611e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.999130095691995590e+05
3.163200566255902560e+21	1.535015000000000009e+22	1.096630000000000196e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.290336313029559963e+05
6.636156523016210612e+22	2.995165999999999999e+23	1.350690000000000226e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.135059199969556091e+05
2.395555119193093500e+23	5.666566666666669320e+23	2.036309999999999652e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.120065521561550595e+06
1.166560950169911021e+23	2.051995999999999909e+23	2.225310000000000353e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.665569519616595219e+05
3.091305103993955191e+22	2.302699333333333529e+22	2.631196333333333039e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.119566226905316199e+05
3.351055595962351560e+21	5.653950000000000326e+20	9.991609999999999263e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.129059250000301999e+05
9.995621529691931300e+20	1.696123200000000326e+20	1.032610999999999929e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.165591360035299596e+05
1.299955616205925269e+20	6.662529526591529226e+19	6.669362659152655612e+01	5.352239999999999611e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.565551562902623209e+05
