Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.561530225166010205e+23	5.595591000000000399e+23	1.559665000000000059e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.622515290199956655e+05
6.515505363116306532e+22	1.950260599999999923e+23	1.660220000000000269e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.196055365955653590e+05
2.992616135659592055e+22	5.950502666666665610e+22	1.552596333333333529e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.652325662092996699e+05
1.916255216063625020e+22	2.565326999999999669e+22	1.616369666666666591e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.220925655352519196e+05
6.291225506633569923e+21	5.650059999999999062e+21	2.099269125000000095e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.369065930669995930e+05
2.019559996026969169e+21	3.566955000000000096e+21	5.395520900000000356e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.129262629396352190e+05
2.522133569556950356e+21	5.555100000000000000e+20	1.005999999999999953e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.699111996669656963e+05
1.256906569912953369e+21	2.361650000000000000e+20	1.061565000000000032e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.156265953515591359e+05
6.695300300065605191e+20	2.990960000000000000e+20	1.065959999999999935e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.956255192699651105e+05
3.669625561659909131e+20	1.396653000000000000e+20	1.023115999999999952e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.361062692033135661e+05
1.955609955665212560e+20	1.096962599999999916e+20	9.969295000000000993e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.633530501509550596e+05
9.906953950569669630e+19	5.965921699999999590e+19	9.551613333333335310e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.315365939693936925e+05
3.691966569596959960e+19	6.669920000000000000e+19	6.563609999999999916e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.950952090353995929e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.923939315559662330e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.102659112551129622e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
