Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
3.965596306956655361e+21	1.993506999999999991e+22	1.060936259999999955e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.323995905561992935e+05
6.650911516669099553e+22	2.300105116666669059e+23	1.232255633333333510e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.252513662296593521e+05
1.139219963596292260e+23	3.563361600000000151e+23	1.513911259999999953e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.566326156955162560e+05
1.009560656996103593e+23	2.192035166666666611e+23	1.960631333333333533e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.665625602966031902e+05
6.056009932539996999e+22	1.513639999999999939e+23	2.291990000000000195e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.996263535020552551e+05
5.205552569925999599e+22	6.036539999999999936e+22	3.566650000000000116e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.695312615622056511e+05
1.115955519559506116e+22	5.351259999999999609e+21	5.069565999999999995e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.235260995690335633e+05
3.565503691293952265e+21	1.063650000000000000e+21	6.696130000000000550e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.615969602192915690e+05
2.195661909693666226e+21	5.555100000000000000e+20	1.005999999999999953e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.520300505225663016e+05
1.155399626363965509e+21	2.361650000000000000e+20	1.061565000000000032e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.050599966996692053e+05
6.122936099591396960e+20	2.990960000000000000e+20	1.065959999999999935e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.192529551969516595e+05
3.500565996011569656e+20	1.396653000000000000e+20	1.023115999999999952e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.665333516962565133e+05
1.553960133955019255e+20	1.003551666666666559e+20	9.911613333333333952e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.150616105916526950e+05
5.601665965659605915e+19	5.219526566666666603e+19	9.112966666666666235e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.206609660959506900e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.320619331101196629e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.196661595615959336e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
