Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
9.163525299390661996e+21	2.656699599999999616e+22	1.116356999999999699e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.659592595663661693e+05
1.053652925611561095e+23	3.595595116666666255e+23	1.312691599999999991e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.950312061696660051e+05
1.016536363519653051e+23	2.330056600000000026e+23	1.559261250000000032e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.911691132295002555e+05
6.092991151502620036e+22	1.325626259999999691e+23	1.533692000000000125e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.025510053225506663e+05
6.059505596056165665e+22	1.513639999999999939e+23	2.291990000000000195e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.999959555919960225e+05
3.535009603296661590e+22	3.392969500000000003e+22	1.296912599999999652e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.539629995950151999e+05
6.599631696622011596e+21	1.631569999999999935e+21	5.935990000000000125e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.509909939615399101e+05
3.556133165669056393e+21	1.063650000000000000e+21	6.696130000000000550e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.610996591361526626e+05
2.169656909362260902e+21	5.555100000000000000e+20	1.005999999999999953e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.515690556216205662e+05
1.136606061559550915e+21	2.361650000000000000e+20	1.061565000000000032e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.055199905529696669e+05
6.061223255955595555e+20	2.990960000000000000e+20	1.065959999999999935e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.136616165559595193e+05
3.390521612669956059e+20	1.396653000000000000e+20	1.023115999999999952e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.632193669132266615e+05
1.539625095599210966e+20	1.003551666666666559e+20	9.911613333333333952e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.062992069615125250e+05
5.925160519956556503e+19	5.219526566666666603e+19	9.112966666666666235e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.152501605296199002e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.295969020650656663e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.130393599565969602e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
