Slow,Stot,Shigh,f,DFW
0.08884148888888888,16.044441416780087,0.88554141,0.08076754406144708
0.1467486,16.111714586068415,4.40418178,0.011414484855668546
4.464558548888888,16.147475655817847,1.7510604188888888,0.5650467411145661
4.1766140788888887,16.147475655817844,0.47546784,0.7164585446781011
0.1648141,16.111714586068408,4.88568806,0.011514547468441488
0.00846718,16.14888144851518,0.40861511888888887,0.018848716804184648
0.00846718,10.841118550144081,0.40861511888888887,0.018848716804184648
0.05758161,10.717618844881766,1.84450886,0.008141418018456868
0.41066704,18.184414811440848,4.86154584,0.01654854884176685
0.41066704,14.54067481168888,4.86154584,0.01654854884176685,6.44
0.41066704,51.64754088684044,4.86154584,0.01654854884176685
5.1018716488888885,41.88886865171184,0.00458406,0.8847780181486115
0.11675645888888888,44.61141841014145,0.14880546,0.15878588144484467
4.44550844,17.574146175556414,11.8
4.54771414,17.68441885886407,11.8
5.41545848,50.68146884658414,0.08884816,0.8485881745848104
4.5144701888888887,51.5844461141654
8.44870841,54.484114084704106
