Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.098685617657058856e+21	2.235578656570588170e+20	1.310152352951176682e+02	5.736752358823588338e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.032521529511765693e+05
9.092320000000000000e+21	2.160590000000000066e+21	7.538939999999999586e+01	5.093110000000000070e+01	6.000000000000000000e+01	5.500000000000000000e+01	8.256330000000000000e+05
5.810939999999999607e+22	1.171565999999999935e+22	3.556305999999999552e+01	2.863765000000000072e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.256620000000000000e+06
1.755319999999999906e+23	9.586120000000000367e+22	5.658270000000000125e+00	6.835899999999999653e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.001300000000000000e+06
1.659053333333333552e+23	5.753593333333333215e+23	1.995796666666666551e+00	2.532296666666666773e+00	6.000000000000000000e+01	5.500000000000000000e+01	7.589903333333333721e+05
5.910350000000000328e+22	1.615912000000000073e+23	1.295819999999999860e+00	1.628716666666666812e+00	6.000000000000000000e+01	5.500000000000000000e+01	2.353556666666666570e+05
1.238008000000000052e+22	2.557719999999999958e+22	1.111855999999999816e+00	1.585300000000000175e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.263775000000000000e+05
2.957769999999999935e+21	1.105959500000000003e+22	9.755190000000000250e-01	1.271275000000000155e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.955655000000000073e+05
6.981600000000000000e+20	7.797260000000000131e+21	8.253599999999999817e-01	1.038728000000000096e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.860260000000000218e+03
1.507138666666666721e+20	6.977556666666666557e+21	6.897769999999999735e-01	1.050535000000000081e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.655873333333332995e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
