Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.096665619659056656e+21	2.235596656590566190e+20	1.310152352951196662e+02	5.936952356623566336e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.032521529511965693e+05
1.621250999999999960e+22	3.535505000000000096e+21	6.099355999999999593e+01	3.993135999999999906e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.011911500000000000e+06
9.266609999999999999e+22	1.691690000000000092e+22	2.232660000000000156e+01	1.695390000000000059e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.295550000000000000e+06
1.662295000000000190e+23	2.059901000000000009e+23	5.156359999999999960e+00	5.059535999999999663e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.659210000000000000e+05
1.293535999999999916e+23	5.595110000000000522e+23	1.599596666666666651e+00	1.916779999999999930e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.591116666666666279e+05
3.579330000000000197e+22	6.316630000000000116e+22	1.205603333333333360e+00	1.567990000000000235e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.362665333333333196e+05
6.193655000000000592e+21	1.555920000000000000e+22	1.050135000000000051e+00	1.363365999999999956e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.095119999999999709e+05
1.551337999999999935e+21	9.221060000000000393e+21	6.967125000000000252e-01	1.126050000000000152e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.325550000000000156e+05
3.599509999999999672e+20	7.523275999999999506e+21	7.715630000000000166e-01	9.612550000000000051e-01	6.000000000000000000e+01	5.500000000000000000e+01	6.211600000000000365e+03
9.165660000000000000e+19	6.509055999999999377e+21	6.605090000000000236e-01	1.066065999999999959e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.170920000000000073e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
