Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
6.757266562599996515e+20	1.777215611675999992e+20	1.326666259999999905e+02	5.705965006250062567e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.633150167599999593e+05
5.661960000000000131e+21	9.552500000000000000e+20	1.010250000000000009e+02	6.255359999999999625e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.739650000000000000e+05
9.092320000000000000e+21	2.160590000000000066e+21	7.536939999999999566e+01	5.093110000000000070e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
5.610939999999999607e+22	1.171565999999999935e+22	3.556305999999999552e+01	2.663765000000000072e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.256620000000000000e+06
1.755319999999999906e+23	9.566120000000000367e+22	5.656270000000000125e+00	6.635699999999999653e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.001300000000000000e+06
1.659053333333333552e+23	5.753593333333333215e+23	1.995796666666666551e+00	2.532296666666666773e+00	6.000000000000000000e+01	5.500000000000000000e+01	7.569903333333333721e+05
5.910350000000000326e+22	1.615912000000000073e+23	1.295619999999999660e+00	1.626716666666666612e+00	6.000000000000000000e+01	5.500000000000000000e+01	2.353556666666666570e+05
1.236006000000000052e+22	2.557719999999999956e+22	1.111655999999999616e+00	1.565300000000000175e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.263775000000000000e+05
2.957769999999999935e+21	1.105959500000000003e+22	9.755190000000000250e-01	1.271275000000000155e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.955655000000000073e+05
5.559159999999999355e+20	7.902926666666666361e+21	7.990776666666666661e-01	1.022196000000000105e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.105533333333335303e+03
9.165660000000000000e+19	6.509055999999999377e+21	6.605090000000000236e-01	1.066065999999999959e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.170920000000000073e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
