Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.096665617657056656e+21	2.235576656570566170e+20	1.310152352951176662e+02	5.736752356623566336e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.032521529511765693e+05
9.092320000000000000e+21	2.160590000000000066e+21	7.536939999999999566e+01	5.093110000000000070e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
5.610939999999999607e+22	1.171565999999999935e+22	3.556305999999999552e+01	2.663765000000000072e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.256620000000000000e+06
1.662275000000000190e+23	2.059701000000000009e+23	5.156359999999999960e+00	5.057535999999999663e+00	6.000000000000000000e+01	5.500000000000000000e+01	9.659210000000000000e+05
1.273535999999999916e+23	5.595110000000000522e+23	1.579576666666666651e+00	1.916779999999999930e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.591116666666666279e+05
3.579330000000000197e+22	6.316630000000000116e+22	1.205603333333333360e+00	1.567990000000000235e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.362665333333333196e+05
6.193655000000000592e+21	1.555920000000000000e+22	1.050135000000000051e+00	1.363365999999999956e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.095119999999999709e+05
1.551337999999999935e+21	9.221060000000000393e+21	6.967125000000000252e-01	1.126050000000000152e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.325550000000000156e+05
3.599509999999999672e+20	7.523275999999999506e+21	7.715630000000000166e-01	9.612550000000000051e-01	6.000000000000000000e+01	5.500000000000000000e+01	6.211600000000000365e+03
9.165660000000000000e+19	6.509055999999999377e+21	6.605090000000000236e-01	1.066065999999999959e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.170920000000000073e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
