Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.098685617657058856e+21	2.235578656570588170e+20	1.310152352951176682e+02	5.736752358823588338e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.032521529511765693e+05
1.621250999999999980e+22	3.535505000000000098e+21	6.099355999999999573e+01	3.973135999999999906e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.011711500000000000e+06
1.237090599999999900e+23	5.729005000000000555e+22	1.398853500000000085e+01	1.278979999999999961e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.158375000000000000e+06
1.869155000000000172e+23	5.655185999999999889e+23	2.226595999999999891e+00	2.723665000000000003e+00	6.000000000000000000e+01	5.500000000000000000e+01	8.576595000000000000e+05
8.876756666666667016e+22	3.009769999999999976e+23	1.503233333333333333e+00	1.725660000000000082e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.700320000000000000e+05
1.888508666666666505e+22	5.160266666666666597e+22	1.153289999999999695e+00	1.510110000000000063e+00	6.000000000000000000e+01	5.500000000000000000e+01	7.662950000000000000e+05
2.957769999999999935e+21	1.105959500000000003e+22	9.755190000000000250e-01	1.271275000000000155e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.955655000000000073e+05
9.358659999999999355e+20	8.662230000000000066e+21	8.550670000000000206e-01	1.105100000000000081e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.089310000000000036e+05
3.599509999999999672e+20	7.523275999999999508e+21	7.715830000000000188e-01	9.812550000000000051e-01	6.000000000000000000e+01	5.500000000000000000e+01	8.211600000000000365e+03
9.185680000000000000e+19	6.509055999999999377e+21	6.605090000000000238e-01	1.066085999999999959e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.170920000000000073e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
