Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
45,1.458492182655166516e+23,5.575571000000000379e+23,1.559865000000000057e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,7.808799388612726470e+05
46,7.841783415804571890e+22,1.415750199999999792e+23,1.553275999999999879e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.410200746636185213e+05
47,5.379672333680118648e+22,8.037458999999999037e+22,1.640967500000000134e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.292813182060888794e+05
48,1.916450874274095301e+22,2.485328999999999889e+22,1.818389666666666571e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.219577256630813354e+05
49,7.288590234485934522e+21,5.650059999999999082e+21,2.079269125000000074e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.368511247192190494e+05
50,2.020099667684230431e+21,3.586945000000000098e+21,5.394520700000000346e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.127619702166574134e+05
51,2.425229340024979849e+21,5.555100000000000000e+20,1.005999999999999943e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.679255524547749374e+05
52,1.251708328642531820e+21,2.381850000000000000e+20,1.061465000000000032e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.149021547921090387e+05
53,7.720468753728413368e+20,2.970960000000000000e+20,1.065759999999999934e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.991920313386713678e+04
54,3.707754093732560241e+20,1.376843000000000000e+20,1.023114999999999952e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,7.415893043791913078e+04
55,1.769130734998904177e+20,1.096982499999999918e+20,8.767275000000000773e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.676277474039937078e+04
56,7.787766338046261658e+19,5.984721899999999590e+19,8.451613333333334310e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.359482932304629503e+04
57,3.741926857189838029e+19,8.867720000000000000e+19,8.583809999999999718e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.791370456841461419e+04
58,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
59,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
60,2.339003181374285824e+19,7.043570000000000000e+18,8.182909999999999684e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.335729788397964876e+04
61,1.303672951958314803e+19,2.663800000000000000e+20,7.254210000000000491e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.323170377100847691e+04
62,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
63,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
