Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
4.500000000000000000e+01,1.488308245024563692e+20,6.686105000000000360e+21,9.128859999999999098e-01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.382180093062012165e+04
4.600000000000000000e+01,8.159461519696184886e+20,8.422099999999999869e+21,9.688695000000000611e-01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.883601044192639529e+04
4.800000000000000000e+01,2.902884605848168288e+21,1.534015000000000008e+22,1.086830000000000186e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.938113386050665586e+04
4.800000000000000000e+01,2.800199041382028886e+22,9.151413333333333823e+22,1.258556666666666656e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.430428283861831345e+05
4.900000000000000000e+01,1.849123521553559810e+23,6.569516666666666542e+23,1.558686666666666598e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.052289123888295548e+05
5.000000000000000000e+01,1.853850044810450913e+23,4.590625000000000203e+23,2.183890000000000120e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.833043813882563188e+05
5.100000000000000000e+01,1.089644203980683110e+23,2.590149999999999888e+23,2.158630000000000049e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.216901854356899648e+05
5.200000000000000000e+01,5.988990319389184685e+22,1.058841999999999998e+23,2.939320000000000388e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.101381805451529218e+05
5.300000000000000000e+01,1.491801884415108924e+22,8.080949999999999541e+21,2.199159999999999826e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.955852592195483844e+05
5.400000000000000000e+01,6.013408516380164096e+21,1.631569999999999934e+21,5.935880000000000124e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.201359858112525695e+05
5.500000000000000000e+01,3.290868048148803800e+21,1.063640000000000000e+21,8.698130000000000450e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.685805811845429998e+05
5.600000000000000000e+01,1.688634889120688859e+21,3.448824999999999836e+20,1.030865000000000009e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.268958461061538889e+05
5.800000000000000000e+01,8.698289366424048435e+20,2.698155000000000164e+20,1.066489999999999961e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.880895800980209145e+04
5.800000000000000000e+01,3.193900192886001362e+20,1.328868666666666558e+20,1.010031333333333238e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.386696652496590104e+04
5.900000000000000000e+01,1.123382609698488088e+20,6.141903924999999488e+19,9.512688499999998408e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.486058880964189898e+04
6.000000000000000000e+01,5.226852983524005488e+19,8.868820000000000000e+19,8.583809999999999818e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.295816193965635466e+04
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000000e+01,2.902858641813319280e+19,1.368118849999999959e+20,8.818559999999999388e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.224408938029008008e+04
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
