Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
5.309969690039695096e+20	9.569693999999999510e+21	9.359659999999996699e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.561935511161991536e+05
2.016026259950295666e+21	1.226351666666666565e+22	1.020925666666666902e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.525635996616091562e+05
1.516936255555591600e+22	5.155520000000000165e+22	1.219095000000000050e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.916562662522129323e+05
1.596163955050016235e+23	5.356292500000000659e+23	1.501699599999999996e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.619665350096509536e+05
1.919905360615630356e+23	5.590625000000000203e+23	2.163990000000000120e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.035333550252653109e+05
1.135162696329069506e+23	2.590159999999999699e+23	2.156630000000000059e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.530055309939126565e+05
6.169930690590663596e+22	1.056651999999999999e+23	2.939320000000000399e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.200960593339192690e+05
1.520903906206962995e+22	9.090959999999999551e+21	2.199159999999999626e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.995039015519356202e+05
6.109939996939696525e+21	1.631569999999999935e+21	5.935990000000000125e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.235965563631266961e+05
3.353601911665196300e+21	1.063650000000000000e+21	6.696130000000000550e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.902659565996906165e+05
1.695015112365263651e+21	3.559925999999999636e+20	1.030665000000000009e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.293951259936269659e+05
9.001069053652966666e+20	2.523350000000000000e+20	1.069199999999999969e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.212090262569656660e+05
5.335556229566963960e+20	1.906215333333333553e+20	1.039330000000000051e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.926659996509531516e+05
1.560690600590325511e+20	1.003551666666666559e+20	9.911613333333333952e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.569253501662690391e+05
6.612055699963555611e+19	5.219526566666666603e+19	9.112966666666666235e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.996596195911695092e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.951960026055916259e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.935591363925665556e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
