Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
1.259002956922265095e+23	3.969196265915265593e+23	1.505505265915265961e+00	5.352239999999999611e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.902533232629533153e+05
6.913990253939696992e+22	1.390550999999999659e+23	1.596136666666666695e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.356635063160905265e+05
5.361950030069393903e+22	1.066109999999999639e+23	1.599039959999999960e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.926335966629966525e+05
1.699561536930515550e+22	2.561619666666666961e+22	1.609152000000000026e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.210969613651009699e+05
5.669556935339133909e+21	6.990513333333333256e+21	9.936109333333333560e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.235659692959611191e+05
6.965396559665693131e+21	1.631569999999999935e+21	5.935990000000000125e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.559659903255225025e+05
3.099261105169535016e+21	9.595950000000000326e+20	9.399065999999999951e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.990699112923396961e+05
1.566515930560566392e+21	2.350350000000000000e+20	1.055929999999999933e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.235569060996599963e+05
6.262520969905995636e+20	2.699155000000000165e+20	1.066599999999999961e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.520966531061105639e+05
5.330151105959612956e+20	2.520500000000000000e+20	1.022610000000000059e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.112596665093026013e+05
2.555296559913959350e+20	9.329530000000000000e+19	1.003651999999999969e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.595250691096529352e+05
1.059566295936556562e+20	6.192166666666665595e+19	9.616663333333331699e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.915105536015695056e+05
5.550309253963059062e+19	5.559519659999999995e+19	6.669265999999999590e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.636622963915111066e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.010653605599336660e+19	1.369119659999999959e+20	9.916559999999999399e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.619025530653661995e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
