Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
4.500000000000000000e+01,9.386542684830696611e+22,3.234835428581428668e+23,1.364838142858142860e+00,4.342239999999999611e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.441193102632884868e+05
4.600000000000000000e+01,1.081198452323006619e+23,2.348132699999999969e+23,1.600856250000000103e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.183085238898414349e+05
4.800000000000000000e+01,4.236219155609104584e+22,9.106348999999999286e+22,1.342382999999999882e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.188381543580054055e+05
4.800000000000000000e+01,4.668194485892936835e+22,8.284536000000000482e+22,2.264163666666666686e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.501022538402886664e+05
4.900000000000000000e+01,5.882518241894882659e+21,6.880413333333333246e+21,8.936109333333333460e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,9.228912884044910131e+04
5.000000000000000000e+01,6.969808115605554233e+21,1.631569999999999934e+21,5.935880000000000124e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.551483580660805854e+05
5.100000000000000000e+01,3.836632383990143123e+21,1.063640000000000000e+21,8.698130000000000450e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.902688442989841958e+05
5.200000000000000000e+01,1.882360448285245188e+21,3.448824999999999836e+20,1.030865000000000009e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.408021606639619286e+05
5.300000000000000000e+01,9.826551865130858988e+20,2.423350000000000000e+20,1.068199999999999989e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.005688144558682982e+05
5.400000000000000000e+01,5.333984424226600814e+20,2.845680000000000000e+20,1.044284999999999998e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.803343435546565161e+04
5.500000000000000000e+01,2.491828489544886083e+20,8.329530000000000000e+19,1.003641999999999968e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.688258941092490568e+04
5.600000000000000000e+01,1.220911181831261594e+20,8.888524999999999181e+19,9.648099999999999454e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.936562015228408119e+04
5.800000000000000000e+01,5.494856113203281101e+19,5.219428566666666803e+19,9.112886666666666235e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.985983960585448291e+04
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,2.062514226498988549e+19,1.368118849999999959e+20,8.818559999999999388e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.812001521514059288e+04
6.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
