Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
6.105325955930950595e+20	6.515256000000000590e+21	9.635630000000000563e-01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.603025153652902536e+05
3.096969665691631555e+21	1.596312259999999956e+22	1.026056999999999999e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.952995666005513116e+05
6.525566936095535155e+22	2.116196666666666560e+23	1.336219999999999963e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.052336119315395690e+05
2.111296659569599620e+23	9.035963333333333291e+23	1.963509999999999929e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.659909519955596359e+05
1.566565920505229529e+23	3.229599999999999963e+23	2.216669999999999629e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.966559593006090956e+05
9.923695256656595209e+22	1.513639999999999939e+23	2.291990000000000195e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.612259362236291636e+05
5.959603501156023123e+22	6.036539999999999936e+22	3.566650000000000116e+00	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.959035266316550169e+05
1.510603613595599336e+22	9.090959999999999551e+21	2.199159999999999626e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.960535666569066263e+05
5.959590190516396390e+21	1.359605999999999969e+21	9.316959999999999932e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.990696536003966616e+05
2.150215352553333509e+21	5.555100000000000000e+20	1.005999999999999953e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.566632606596655529e+05
1.306656099392035695e+21	2.350350000000000000e+20	1.055929999999999933e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.102555919361653069e+05
9.551352692651660926e+20	2.699155000000000165e+20	1.066599999999999961e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.595633595929660600e+05
3.556563656325551211e+20	1.396653000000000000e+20	1.023115999999999952e+02	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.963965031695612999e+05
1.356656906566266956e+20	9.210695999999999161e+19	9.693659500000000196e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.253996996156503199e+05
5.502296025150269536e+19	5.559519659999999995e+19	6.669265999999999590e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.569635626291999555e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.509569195260221650e+19	9.053590000000000000e+16	6.162909999999999665e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.659692966950363256e+05
1.996561966069659203e+19	2.663600000000000000e+20	9.255210000000000591e+01	5.352250000000000322e+01	6.000000000000000000e+01	5.500000000000000000e+01	5.533556556326369623e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
