Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
45,3.130063191086002078e+21,1.584385999999999777e+22,1.054107800000000150e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.979189377999153658e+04
46,5.074838133065433848e+22,1.296635460000000005e+23,1.168687199999999926e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.997362366541634838e+05
47,1.306917752888125240e+23,5.247458579999999950e+23,1.433451600000000159e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,7.200656538643687963e+05
48,1.805494965217811728e+23,3.864849999999999714e+23,2.274750000000000050e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.534911911543878959e+05
49,8.928873154735821239e+22,2.051994999999999907e+23,2.225310000000000343e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.813256745844978723e+05
50,5.207734128997162182e+22,7.038439999999999738e+22,3.586650000000000116e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.896137565217849915e+05
51,1.574841782924049646e+22,7.070949999999999541e+21,2.199159999999999826e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.064756323921325093e+05
52,5.906641118106632585e+21,1.347604999999999967e+21,7.316949999999999932e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.052458356671805377e+05
53,2.211288308297091252e+21,5.555100000000000000e+20,1.005999999999999943e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.531120396241573617e+05
54,1.347741111126550905e+21,2.340350000000000000e+20,1.055729999999999933e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.135484421861245646e+05
55,7.573629509300275118e+20,2.697155000000000164e+20,1.066479999999999961e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.727258944098462234e+04
56,3.460851368298496000e+20,1.376843000000000000e+20,1.023114999999999952e+02,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.988652876682833448e+04
57,1.697469220359551386e+20,1.096982499999999918e+20,8.767275000000000773e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.446350632989835867e+04
58,7.973064311836699853e+19,5.955471424999999898e+19,8.234662500000000307e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.387808742364597128e+04
59,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
60,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
61,2.372477952021815706e+19,1.367117849999999959e+20,7.718559999999999377e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.269857465476335346e+04
62,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
63,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
