Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
4.500000000000000000e+01,9.853145192044416205e+20,8.825888499999999164e+21,9.859910000000000529e-01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.904536840853318880e+04
4.600000000000000000e+01,6.811228936852004596e+21,2.814080400000000105e+22,1.083562999999999823e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.625204282281861698e+04
4.700000000000000000e+01,9.341282168668583536e+22,3.252010624999999815e+23,1.293818499999999982e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.315531196319846668e+05
4.800000000000000000e+01,2.205522931465810218e+23,6.898285000000000452e+23,1.918089999999999961e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.038803930624323199e+06
4.900000000000000000e+01,1.468825846342241548e+23,3.228499999999999963e+23,2.216689999999999828e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.984346859438893059e+05
5.000000000000000000e+01,8.818818022864509836e+22,1.513839999999999938e+23,2.291990000000000194e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.809852428429803648e+05
5.100000000000000000e+01,3.264999846000085158e+22,3.382868500000000003e+22,1.288912499999999852e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.413933556913032953e+05
5.200000000000000000e+01,6.304308201658156502e+21,1.631569999999999934e+21,5.935880000000000124e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.308850919118420861e+05
5.300000000000000000e+01,3.449583181124958020e+21,1.063640000000000000e+21,8.698130000000000450e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.856523349988158562e+05
5.400000000000000000e+01,2.129460888088884458e+21,4.555100000000000000e+20,1.005999999999999943e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.484462118699382222e+05
5.500000000000000000e+01,1.108995554168889060e+21,2.381850000000000000e+20,1.061465000000000032e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.018098582489065381e+05
5.600000000000000000e+01,5.998845368232841646e+20,2.980960000000000000e+20,1.065859999999999934e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.025058413480666582e+04
5.700000000000000000e+01,2.932546815218382356e+20,1.328868666666666558e+20,1.010031333333333238e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.854898303939880685e+04
5.800000000000000000e+01,9.938380394451533824e+19,6.141903924999999488e+19,9.512688499999998408e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.852985543660589569e+04
5.900000000000000000e+01,4.456532085982420992e+19,8.868820000000000000e+19,8.583809999999999818e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.515418054818048232e+04
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,2.501629504323416883e+19,1.368118849999999959e+20,8.818559999999999388e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.502298442128288650e+04
6.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
