# Target loading - inner     : ITER#2258_(F57-f2-NF-Ne-Be0,_tau=0.17e-6,_ntime=150)                            
# x     co-ordinate along target [m]. <0 in PFR
# ne    electron density [1/m^3]
# Te    electron temperature [eV]
# Ti    ion temperature [eV]
# Wtot  total power flux [W/m^2]
# Wpart power flux with particles [W/m^2]
# Wrad  power flux with radiation [W/m^2]
# Wpls  power flux with charged particles [W/m^2]
# Wneut power flux with neutral particles [W/m^2]
# xMP   radial co-ordinate in mid-plane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc radial co-ordinate on target [m]
# Zclfc vertical co-ordinate on target [m]
# Wpar_xpt parallel power flux around x-point [W/m^2]
# WWpar would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt connection length from mid-plane to target [m]
# Lcnnx connection length from mid-plane to x-point position [m]
#           x	         ne	         Te	         Ti	       Wtot	      Wpart	       Wrad	       Wpls	      Wneut	        xMP	      Rclfc	      Zclfc	   Wpar_xpt	      WWpar	      WWtrg	      Lcnnt	      Lcnnx	
 -8.9207E-02	  3.5380E+18	  1.5508E-01	  1.9653E-01	  1.6328E+05	  1.5983E+04	  1.4730E+05	  1.7522E+03	  1.4231E+04	 -3.1233E-01	  4.1796E+00	 -3.8839E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -7.9142E-02	  7.9037E+18	  1.4621E-01	  1.6957E-01	  2.1378E+05	  5.5268E+04	  1.5851E+05	  3.6019E+03	  5.1666E+04	 -2.9284E-01	  4.1840E+00	 -3.8749E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -6.9145E-02	  1.8429E+19	  1.6888E-01	  1.6564E-01	  2.1179E+05	  4.0422E+04	  1.7137E+05	  8.3972E+03	  3.2024E+04	 -2.7247E-01	  4.1884E+00	 -3.8659E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -5.9352E-02	  3.5289E+19	  1.7255E-01	  1.7102E-01	  2.5107E+05	  6.4660E+04	  1.8641E+05	  1.6057E+04	  4.8603E+04	 -2.5118E-01	  4.1927E+00	 -3.8571E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -4.9897E-02	  6.2924E+19	  2.3355E-01	  2.3017E-01	  3.1324E+05	  1.1047E+05	  2.0277E+05	  3.3692E+04	  7.6774E+04	 -2.2926E-01	  4.1968E+00	 -3.8486E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -4.0831E-02	  1.1115E+20	  2.7537E-01	  2.7419E-01	  4.0726E+05	  1.8365E+05	  2.2361E+05	  6.5601E+04	  1.1805E+05	 -2.0660E-01	  4.2008E+00	 -3.8405E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -3.2328E-02	  1.9001E+20	  3.4219E-01	  3.3655E-01	  5.2996E+05	  2.7962E+05	  2.5034E+05	  1.2746E+05	  1.5216E+05	 -1.8280E-01	  4.2045E+00	 -3.8328E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -2.4505E-02	  2.9507E+20	  3.7407E-01	  3.7144E-01	  7.7332E+05	  4.8618E+05	  2.8714E+05	  2.0982E+05	  2.7636E+05	 -1.5826E-01	  4.2080E+00	 -3.8258E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -1.7383E-02	  3.8346E+20	  3.8787E-01	  3.8840E-01	  7.9686E+05	  4.5789E+05	  3.3897E+05	  2.7561E+05	  1.8228E+05	 -1.3259E-01	  4.2111E+00	 -3.8194E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -1.1117E-02	  5.1366E+20	  4.4066E-01	  4.3775E-01	  1.2518E+06	  8.5086E+05	  4.0098E+05	  3.9604E+05	  4.5482E+05	 -1.0533E-01	  4.2138E+00	 -3.8138E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -5.8966E-03	  6.6988E+20	  4.9522E-01	  4.9895E-01	  1.6197E+06	  1.1393E+06	  4.8043E+05	  5.4637E+05	  5.9290E+05	 -7.5845E-02	  4.2161E+00	 -3.8091E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -1.7791E-03	  8.1214E+20	  4.9342E-01	  4.9229E-01	  2.2323E+06	  1.6697E+06	  5.6263E+05	  6.6090E+05	  1.0088E+06	 -3.0153E-02	  4.2179E+00	 -3.8054E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
  3.6125E-03	  9.4417E+20	  4.5570E-01	  4.5101E-01	  2.9535E+06	  2.2080E+06	  7.4555E+05	  7.3450E+05	  1.4734E+06	  6.1971E-04	  4.2203E+00	 -3.8005E+00	  5.5623E+08	  6.5021E+08	  3.6467E+07	  7.5385E+01	  4.5498E+01	
  1.2733E-02	  9.9652E+20	  5.4306E-01	  5.3919E-01	  4.1486E+06	  3.0325E+06	  1.1161E+06	  8.5297E+05	  2.1795E+06	  2.1642E-03	  4.2243E+00	 -3.7923E+00	  3.0543E+08	  3.5597E+08	  2.0473E+07	  6.5985E+01	  4.1772E+01	
  2.5397E-02	  1.1708E+21	  6.4400E-01	  6.4967E-01	  4.6902E+06	  3.3295E+06	  1.3606E+06	  1.1171E+06	  2.2124E+06	  4.2763E-03	  4.2299E+00	 -3.7810E+00	  1.8716E+08	  2.1722E+08	  1.2665E+07	  6.1216E+01	  3.9707E+01	
  4.1503E-02	  1.7195E+21	  7.1160E-01	  7.0777E-01	  4.4069E+06	  3.1509E+06	  1.2560E+06	  1.6929E+06	  1.4580E+06	  6.8957E-03	  4.2369E+00	 -3.7665E+00	  1.2161E+08	  1.4042E+08	  7.8757E+06	  5.7531E+01	  3.8035E+01	
  6.1018E-02	  1.5632E+21	  9.3449E-01	  9.3670E-01	  4.1330E+06	  3.0161E+06	  1.1170E+06	  1.8606E+06	  1.1554E+06	  9.9789E-03	  4.2455E+00	 -3.7490E+00	  9.1017E+07	  1.0446E+08	  5.6901E+06	  5.4502E+01	  3.6586E+01	
  8.3767E-02	  1.2391E+21	  1.0703E+00	  1.0740E+00	  3.1933E+06	  2.1922E+06	  1.0011E+06	  1.5915E+06	  6.0067E+05	  1.3474E-02	  4.2555E+00	 -3.7285E+00	  6.9864E+07	  7.9638E+07	  4.1716E+06	  5.1914E+01	  3.5292E+01	
  1.0980E-01	  9.0881E+20	  1.1640E+00	  1.1791E+00	  2.7362E+06	  1.8526E+06	  8.8360E+05	  1.2066E+06	  6.4600E+05	  1.7329E-02	  4.2669E+00	 -3.7051E+00	  5.2171E+07	  5.9025E+07	  2.9340E+06	  4.9630E+01	  3.4120E+01	
  1.3919E-01	  7.1714E+20	  1.2391E+00	  1.2563E+00	  2.0091E+06	  1.2723E+06	  7.3673E+05	  9.6447E+05	  3.0785E+05	  2.1493E-02	  4.2798E+00	 -3.6787E+00	  3.8076E+07	  4.2733E+07	  2.0059E+06	  4.7563E+01	  3.3042E+01	
  1.7203E-01	  4.9464E+20	  1.3253E+00	  1.3734E+00	  1.6914E+06	  1.0321E+06	  6.5928E+05	  6.7856E+05	  3.5354E+05	  2.5914E-02	  4.2942E+00	 -3.6492E+00	  2.7608E+07	  3.0721E+07	  1.3523E+06	  4.5663E+01	  3.2042E+01	
  2.0861E-01	  3.4451E+20	  1.4324E+00	  1.5448E+00	  1.3103E+06	  7.3889E+05	  5.7139E+05	  4.8449E+05	  2.5440E+05	  3.0544E-02	  4.3103E+00	 -3.6163E+00	  1.9959E+07	  2.2011E+07	  9.0052E+05	  4.3891E+01	  3.1108E+01	
  2.4939E-01	  2.3813E+20	  1.4794E+00	  1.6005E+00	  9.7255E+05	  4.9870E+05	  4.7384E+05	  3.2541E+05	  1.7329E+05	  3.5332E-02	  4.3282E+00	 -3.5797E+00	  1.4156E+07	  1.5465E+07	  5.8145E+05	  4.2211E+01	  3.0231E+01	
  2.9510E-01	  1.4544E+20	  1.5345E+00	  1.7386E+00	  6.7402E+05	  2.8187E+05	  3.9215E+05	  2.0187E+05	  7.9993E+04	  4.0222E-02	  4.3482E+00	 -3.5386E+00	  9.9364E+06	  1.0750E+07	  3.6464E+05	  4.0588E+01	  2.9400E+01	
  3.4343E-01	  9.0887E+19	  1.7178E+00	  2.0248E+00	  5.4979E+05	  2.0358E+05	  3.4621E+05	  1.4810E+05	  5.5484E+04	  4.5163E-02	  4.3680E+00	 -3.4945E+00	  6.9187E+06	  7.4136E+06	  2.5571E+05	  3.9044E+01	  2.8603E+01	
  3.9314E-01	  5.5117E+19	  1.7042E+00	  2.1164E+00	  4.2466E+05	  1.1818E+05	  3.0648E+05	  8.8712E+04	  2.9472E+04	  5.0109E-02	  4.3860E+00	 -3.4482E+00	  4.6713E+06	  4.9607E+06	  1.6234E+05	  3.7588E+01	  2.7848E+01	
  4.5274E-01	  3.2419E+19	  2.0916E+00	  2.9900E+00	  3.8739E+05	  1.0543E+05	  2.8196E+05	  5.3812E+04	  5.1615E+04	  5.5033E-02	  4.4085E+00	 -3.3931E+00	  3.0926E+06	  3.2523E+06	  8.0049E+04	  3.6061E+01	  2.7120E+01	
  5.3770E-01	  1.8723E+19	  2.3043E+00	  3.8721E+00	  2.9349E+05	  3.6898E+04	  2.5659E+05	  2.6537E+04	  1.0361E+04	  5.9872E-02	  4.4435E+00	 -3.3157E+00	  2.0267E+06	  2.1053E+06	  3.4371E+04	  3.4196E+01	  2.6362E+01	
  6.4395E-01	  1.1989E+19	  2.6612E+00	  4.4430E+00	  2.4771E+05	  2.0267E+04	  2.2745E+05	  1.9531E+04	  7.3635E+02	  6.4548E-02	  4.4821E+00	 -3.2168E+00	  1.3279E+06	  1.3619E+06	  2.0392E+04	  3.2095E+01	  2.5501E+01	
  7.4016E-01	  7.5767E+18	  3.0948E+00	  5.0183E+00	  2.2569E+05	  1.9481E+04	  2.0621E+05	  1.8491E+04	  9.9004E+02	  6.9010E-02	  4.5046E+00	 -3.1237E+00	  8.7174E+05	  8.8611E+05	  1.7830E+04	  3.0316E+01	  2.4549E+01	
  8.1488E-01	  5.0893E+18	  3.2818E+00	  5.6052E+00	  2.0246E+05	  1.1729E+04	  1.9073E+05	  1.1728E+04	  1.1280E+00	  7.3205E-02	  4.5104E+00	 -3.0494E+00	  5.6892E+05	  5.7539E+05	  1.3570E+04	  2.9014E+01	  2.3638E+01	
  8.6904E-01	  3.4262E+18	  3.1061E+00	  5.4749E+00	  1.8139E+05	  1.7320E+04	  1.6407E+05	  1.5890E+04	  1.4306E+03	  7.7098E-02	  4.5073E+00	 -2.9956E+00	  3.7534E+05	  3.7852E+05	  1.3653E+04	  2.8134E+01	  2.2871E+01	
