# Target loading - inner     : ITER#2408_(F57-100-Ne_0.8%-Be0,_tau=0.50e-6,_ntime=150)                         
# x     co-ordinate along target [m]. <0 in PFR
# ne    electron density [1/m^3]
# Te    electron temperature [eV]
# Ti    ion temperature [eV]
# Wtot  total power flux [W/m^2]
# Wpart power flux with particles [W/m^2]
# Wrad  power flux with radiation [W/m^2]
# Wpls  power flux with charged particles [W/m^2]
# Wneut power flux with neutral particles [W/m^2]
# xMP   radial co-ordinate in mid-plane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc radial co-ordinate on target [m]
# Zclfc vertical co-ordinate on target [m]
# Wpar_xpt parallel power flux around x-point [W/m^2]
# WWpar would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt connection length from mid-plane to target [m]
# Lcnnx connection length from mid-plane to x-point position [m]
#           x	         ne	         Te	         Ti	       Wtot	      Wpart	       Wrad	       Wpls	      Wneut	        xMP	      Rclfc	      Zclfc	   Wpar_xpt	      WWpar	      WWtrg	      Lcnnt	      Lcnnx	
 -8.9207E-02	  7.5743E+18	  1.3127E-01	  1.2846E-01	  1.4609E+05	  9.4895E+03	  1.3660E+05	  3.2183E+03	  6.2712E+03	 -3.1233E-01	  4.1796E+00	 -3.8839E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -7.9142E-02	  1.6918E+19	  1.5056E-01	  1.4954E-01	  1.6767E+05	  2.0418E+04	  1.4725E+05	  7.5973E+03	  1.2820E+04	 -2.9284E-01	  4.1840E+00	 -3.8749E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -6.9145E-02	  3.3353E+19	  2.0483E-01	  2.0392E-01	  1.9987E+05	  4.1551E+04	  1.5832E+05	  1.7931E+04	  2.3621E+04	 -2.7247E-01	  4.1884E+00	 -3.8659E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -5.9352E-02	  6.0608E+19	  2.4393E-01	  2.4424E-01	  2.3216E+05	  6.1219E+04	  1.7095E+05	  3.5457E+04	  2.5762E+04	 -2.5118E-01	  4.1927E+00	 -3.8571E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -4.9897E-02	  9.1881E+19	  3.0827E-01	  3.0766E-01	  2.7586E+05	  8.9927E+04	  1.8593E+05	  6.1576E+04	  2.8351E+04	 -2.2926E-01	  4.1968E+00	 -3.8486E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -4.0831E-02	  1.5054E+20	  3.9804E-01	  3.9991E-01	  3.9712E+05	  1.9275E+05	  2.0437E+05	  1.1612E+05	  7.6629E+04	 -2.0660E-01	  4.2008E+00	 -3.8405E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -3.2328E-02	  2.4146E+20	  4.6752E-01	  4.6576E-01	  5.5455E+05	  3.2634E+05	  2.2821E+05	  2.0779E+05	  1.1854E+05	 -1.8280E-01	  4.2045E+00	 -3.8328E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -2.4505E-02	  3.7511E+20	  5.1352E-01	  5.1481E-01	  7.5494E+05	  4.9408E+05	  2.6085E+05	  3.4126E+05	  1.5282E+05	 -1.5826E-01	  4.2080E+00	 -3.8258E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -1.7383E-02	  5.7500E+20	  5.8013E-01	  5.8037E-01	  1.0778E+06	  7.7042E+05	  3.0741E+05	  5.6295E+05	  2.0748E+05	 -1.3259E-01	  4.2111E+00	 -3.8194E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -1.1117E-02	  7.9024E+20	  6.3031E-01	  6.3180E-01	  1.6096E+06	  1.2367E+06	  3.7289E+05	  8.0630E+05	  4.3037E+05	 -1.0533E-01	  4.2138E+00	 -3.8138E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -5.8966E-03	  1.0508E+21	  6.4152E-01	  6.4182E-01	  2.2624E+06	  1.8024E+06	  4.6000E+05	  1.0842E+06	  7.1817E+05	 -7.5845E-02	  4.2161E+00	 -3.8091E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
